관리번호,공원명,공원구분,소재지도로명주소,전화번호
46130-00167,선원 뜨레공원,근린공원,전라남도 여수시 선원동 849-2,061-659-4627
46130-00169,만흥공원,근린공원,전라남도 여수시 만흥동 산204-2,061-659-4627
46130-00170,미평공원,문화공원,전라남도 여수시 미평동 400-2,061-659-4627
46130-00171,오림터널공원,문화공원,전라남도 여수시 만흥동 산190-4,061-659-4627
46130-00172,장도공원,근린공원,전라남도 여수시 율촌면 여동리 산51,061-659-4627
46130-00173,소공원,소공원,전라남도 여수시 묘도동 산150-7,061-659-4627
46130-00175,문수공원1,어린이공원,전라남도 여수시 문수북8길 7-14,061-659-4627
46130-00176,문수공원2,어린이공원,전라남도 여수시 문수북6길 47,061-659-4627
46130-00177,이순신장군공원,수변공원,전라남도 여수시 중앙동 385-6,061-659-4627
46130-00178,부등공원,소공원,전라남도 여수시 학동 192,061-659-4627
46130-00179,약수공원,소공원,전라남도 여수시 선원동 150-20,061-659-4627
46130-00180,봉강공원,어린이공원,전라남도 여수시 봉강서3길 23,061-659-4627
46130-00181,연화공원,어린이공원,전라남도 여수시 학동 210-1,061-659-4627
46130-00182,대통공원,어린이공원,전라남도 여수시 화장동 851,061-659-4627
46130-00183,화치공원,어린이공원,전라남도 여수시 대통2길 41-4,061-659-4627
46130-00184,효성공원,어린이공원,전라남도 여수시 화장동 872-1,061-659-4627
46130-00185,신풍공원,어린이공원,전라남도 여수시 화장동 888-6,061-659-4627
46130-00186,입덕공원,어린이공원,전라남도 여수시 화장동 765-4,061-659-4627
46130-00187,두암공원,어린이공원,전라남도 여수시 화장동 894-78,061-659-4627
28170-00001,수봉공원,근린공원,인천광역시 미추홀구 주안동 660-241,032-880-4504
28170-00002,석바위공원,근린공원,인천광역시 미추홀구 주안동 1578,032-880-4504
28170-00003,미추홀공원,근린공원,인천광역시 미추홀구 주안동 824,032-880-4504
28170-00007,주인공원,근린공원,인천광역시 미추홀구 숭의동 440-3,032-880-4504
28170-00008,용정공원,근린공원,인천광역시 미추홀구 용현동 615-1,032-880-4504
28170-00009,제2용정공원,근린공원,인천광역시 미추홀구 용현동 294-5,032-880-4504
28170-00038,수봉마을공원,소공원,인천광역시 미추홀구 주안동 659-2,032-880-4504
28170-00043,재넘이공원,어린이공원,인천광역시 미추홀구 학익동 336-5,032-880-4504
28170-00044,동화공원,어린이공원,인천광역시 미추홀구 도화동 460,032-880-4504
28170-00045,주안공원,어린이공원,인천광역시 미추홀구 주안동 281,032-880-4504
28170-00046,용남공원,어린이공원,인천광역시 미추홀구 용현동 14,032-880-4504
28170-00047,다솔공원,어린이공원,인천광역시 미추홀구 주안동 1619,032-880-4504
28170-00048,두리공원,어린이공원,인천광역시 미추홀구 주안동 923-3,032-880-4504
28170-00049,송내공원,어린이공원,인천광역시 미추홀구 주안동 1512-9,032-880-4504
28170-00050,사미공원,어린이공원,인천광역시 미추홀구 주안동 1418-93,032-880-4504
28170-00051,미니공원,어린이공원,인천광역시 미추홀구 주안동 1501,032-880-4504
28170-00052,나리공원,어린이공원,인천광역시 미추홀구 학익동 52-7,032-880-4504
28170-00055,신비공원,어린이공원,인천광역시 미추홀구 관교동 516-2,032-880-4504
28170-00056,노적공원,어린이공원,인천광역시 미추홀구 학익동 712,032-880-4504
28170-00057,양토공원,어린이공원,인천광역시 미추홀구 학익동704-3,032-880-4504
28170-00058,학골공원,어린이공원,인천광역시 미추홀구 학익동693-3,032-880-4504
28170-00059,제운공원,어린이공원,인천광역시 미추홀구 학익동686-11,032-880-4504
28170-00060,묵동공원,어린이공원,인천광역시 미추홀구 학익동677-3,032-880-4504
28170-00061,학산공원,어린이공원,인천광역시 미추홀구 학익동 662,032-880-4504
28170-00062,관청공원,어린이공원,인천광역시 미추홀구 문학동 336-6,032-880-4504
28170-00063,소성공원,어린이공원,인천광역시 미추홀구 문학동 347-1,032-880-4504
28170-00064,도천공원,어린이공원,인천광역시 미추홀구 문학동 351-1,032-880-4504
28170-00065,삼호공원,어린이공원,인천광역시 미추홀구 문학동 360,032-880-4504
28170-00066,지석공원,어린이공원,인천광역시 미추홀구 문학동 391-20,032-880-4504
28170-00067,관선공원,어린이공원,인천광역시 미추홀구 문학동 383-7,032-880-4504
28170-00068,산성공원,어린이공원,인천광역시 미추홀구 문학동 403-15,032-880-4504
28170-00069,선비공원,어린이공원,인천광역시 미추홀구 학익동 51,032-880-4504
28170-00070,새싹공원,어린이공원,인천광역시 미추홀구 용현동 623-141,032-880-4504
28170-00071,보람공원,어린이공원,인천광역시 미추홀구 용현동 622-34,032-880-4504
28170-00072,낙섬공원,어린이공원,인천광역시 미추홀구 용현동 621-38,032-880-4504
28170-00073,햇님공원,어린이공원,인천광역시 미추홀구 용현동 619-2,032-880-4504
28170-00074,스승공원,어린이공원,인천광역시 미추홀구 학익동 709-2,032-880-4504
28170-00075,염창공원,어린이공원,인천광역시 미추홀구 주안동 26-44,032-880-4504
28170-00076,모리포공원,어린이공원,인천광역시 미추홀구 학익동 721-6,032-880-4504
28170-00077,한나루공원,어린이공원,인천광역시 미추홀구 학익동 721-5,032-880-4504
28170-00078,매소홀어린이공원,어린이공원,인천광역시 미추홀구 학익동 510-1,032-880-4504
28170-00079,숙골공원,어린이공원,인천광역시 미추홀구 도화동 699-14,032-880-4504
28170-00081,학익공원,어린이공원,인천광역시 미추홀구 학익동 732-5,032-880-4504
28170-00083,다솜어린이공원,어린이공원,인천광역시 미추홀구 용현동 604-1,032-880-4504
28170-00084,도담어린이공원,어린이공원,인천광역시 미추홀구 용현동 604-1,032-880-4504
47730-25031,구봉공원,근린공원,경상북도 의성군 의성읍 홍술로 106,054-830-6343
47730-42029,노연공원,근린공원,경상북도 의성군 단북면 안계길 237,054-830-6343
47730-25022,성조공원,어린이공원,경상북도 의성군 의성읍 북원3길 63-24,054-830-6343
47730-37851,어린이공원,어린이공원,경상북도 의성군 비안면 서부1길 14,054-830-6343
47730-39256,어린이공원,어린이공원,경상북도 의성군 사곡면 의성사곡로 993,054-830-6343
47730-38742,입암공원,어린이공원,경상북도 의성군 옥산면 입암1길 42-9,054-830-6343
47730-25021,후죽공원,소공원,경상북도 의성군 의성읍 동서1길 17,054-830-6547
47150-02004,교동근린공원,근린공원,경상북도 김천시 교동 979,054-420-6449
47150-03010,교동택지 1호 공원,어린이공원,경상북도 김천시 교동 1017,054-420-6449
47150-03011,교동택지 2호 공원,어린이공원,경상북도 김천시 삼락동 1337,054-420-6449
47150-02002,남산공원,근린공원,경상북도 김천시 학사대길 5,054-420-6449
47150-03002,매목공원,어린이공원,경상북도 김천시 응명동 66,054-420-6449
47150-03003,모암 어린이 공원,어린이공원,경상북도 김천시 모암동189-1,054-420-6449
47150-03020,바우배기어린이공원,어린이공원,경상북도 김천시 율곡동 608,054-420-6449
47150-03016,봉산문화마을 공원,어린이공원,경상북도 김천시 봉산면 예지리 910,054-420-6449
47150-03006,부곡 2공원,어린이공원,경상북도 김천시 부곡동 1328-1,054-420-6449
47150-02003,부곡근린공원,근린공원,경상북도 김천시 부곡동 1533-1,054-420-6449
47150-03007,부곡택지지구 1호 공원,어린이공원,경상북도 김천시 부곡동 1385,054-420-6449
47150-03008,부곡택지지구 2호 공원,어린이공원,경상북도 김천시 부곡동 1510,054-420-6449
47150-03009,부곡택지지구 3호 공원,어린이공원,경상북도 김천시 부곡동 1531,054-420-6449
47150-03017,삼산이수어린이공원,어린이공원,경상북도 김천시 율곡동 334,054-420-6449
47150-02009,서낭댕이공원,근린공원,경상북도 김천시 율곡동 350,054-420-6449
47150-02001,성내공원,근린공원,경상북도 김천시 성모길 79,054-420-6449
47150-03018,소나무어린이공원,어린이공원,경상북도 김천시 율곡동 443,054-420-6449
47150-03005,신음 4공원,어린이공원,경상북도 김천시 신음동 1279,054-420-6449
47150-03014,신음택지 1호 공원,어린이공원,경상북도 김천시 신음동 1303,054-420-6449
47150-03015,신음택지 2호 공원,어린이공원,경상북도 김천시 신음동 1311,054-420-6449
47150-03012,아포택지 1호 공원,어린이공원,경상북도 김천시 아포읍 국사리 1111,054-420-6449
47150-03013,아포택지 2호 공원,어린이공원,경상북도 김천시 아포읍 국사리 1001,054-420-6449
47150-02008,안산공원,근린공원,경상북도 김천시 율곡동 767,054-420-6449
47150-02007,왕버들공원,근린공원,경상북도 김천시 율곡동 800,054-420-6449
47150-03020,자두꽃어린이공원,어린이공원,경상북도 김천시 율곡동 737,054-420-6449
47150-02005,조각공원,근린공원,경상북도 김천시 신음동 1056-2,054-420-6449
47150-02006,직지문화공원,근린공원,경상북도 김천시 직지사길 20,054-420-6449
47150-03004,평화 1공원,어린이공원,경상북도 김천시 평화장미3길 30,054-420-6449
45730-00002,어린이공원,어린이공원,전라북도 무주군 무주읍 교동길 27-2,063-320-2446
41630-00026,하늘빛어린이공원,어린이공원,경기도 양주시 고암길 111,031-8082-7317
41630-00059,고암 소공원(엄상마을),소공원,경기도 양주시 엄상동길 38,031-8082-7317
41630-00060,덕정 소공원(서희아파트),소공원,경기도 양주시 화합로1325번길 54-30,031-8082-7317
41630-00062,조소앙선생기념공원,역사공원,경기도 양주시 남면 양연로173번길 87,031-8082-7317
41630-00001,덕계 근린공원,근린공원,경기도 양주시 평화로1435번길 56,031-8082-7317
41630-00002,봉우 근린공원,근린공원,경기도 양주시 고암길 306-31,031-8082-7317
41630-00003,고암 근린공원,근린공원,경기도 양주시 고암길 200-20,031-8082-7317
41630-00011,옥정제3근린공원(새빛뜰),근린공원,경기도 양주시 새터로 37,031-8082-7317
41630-00004,검준 근린공원,근린공원,경기도 양주시 남면 검준길 60,031-8082-7317
41630-00005,고읍제1근린공원(푸르네),근린공원,경기도 양주시 고읍로 27,031-8082-7317
41630-00006,고읍제2근린공원(하늘물),근린공원,경기도 양주시 고읍남로 205,031-8082-7317
41630-00007,고읍제3근린공원(토리),근린공원,경기도 양주시 고읍남로191번길 59,031-8082-7317
41630-00008,고읍제4근린공원(나누리),근린공원,경기도 양주시 고읍남로 46,031-8082-7317
41630-00009,고읍제5근린공원(나리),근린공원,경기도 양주시 광사로 131-66,031-8082-7317
41630-00010,홍죽산업단지 근린공원,근린공원,경기도 양주시 백석읍 권율로1253번길 12,031-8082-7317
42770-00001,봉양1공원,어린이공원,강원도 정선군 정선군 정선읍 봉양2길 31-7,033-560-2453
42770-00002,애산공원,어린이공원,강원도 정선군 정선군 정선읍 녹송4길 69-10,033-560-2453
42770-00005,사북제1공원,어린이공원,강원도 정선군 정선군 사북읍 북일안길 25-8,033-560-2453
42770-00006,고한제1공원,어린이공원,강원도 정선군 정선군 고한읍 고한9길 183-34,033-560-2453
42770-00007,고한제2공원,어린이공원,강원도 정선군 정선군 고한읍 고토일길 210-21,033-560-2453
42770-00014,신동2공원,어린이공원,강원도 정선군 정선군 신동읍 함백로 539-23,033-560-2453
42770-00004,봉양2공원,어린이공원,강원도 정선군 정선군 정선읍 비봉안길 63-2,033-560-2453
42770-00017,북평1공원,어린이공원,강원도 정선군 정선군 북평면 북평양지말길 48,033-560-2453
42770-00033,임계제2공원,근린공원,강원도 정선군 정선군 임계면 성재길 15,033-560-2453
42770-00040,신동1공원,소공원,강원도 정선군 신동읍 예미1길 56,033-560-2453
42770-00044,제3호소공원,소공원,강원도 정선군 남면 칠현로 83,033-560-2453
42770-00050,증산제2공원,문화공원,강원도 정선군 남면 민둥산로 4,033-560-2453
42770-00051,아리랑근린공원,문화공원,강원도 정선군 정선읍 애산로 37,033-560-2453
26500-00001,강변공원,어린이공원,부산광역시 수영구 좌수영로167번길 5(망미동),051-610-4536
26500-00003,파랑새공원,어린이공원,부산광역시 수영구 남천바다로9번길  52(광안동),051-610-4536
26500-00008,수변공원,어린이공원,부산광역시 수영구 민락수변로 129(민락동),051-610-4536
45770-00008,일품공원,근린공원,전라북도 순창군 순창읍 장류로,063-650-1766
45770-00007,수변공원,수변공원,전라북도 순창군 인계면 인덕로,063-650-1545
45770-00006,문화공원,문화공원,전라북도 순창군 인계면 인덕로,063-650-1545
45770-00005,콩이공원,소공원,전라북도 순창군 순창읍 장류로,063-650-5422
